----------------------------------------------------------------------------------
Updated at :2020-10-08 13:30:41.269914
Countries Today:
countryRank    countryName    totalCases    newCases    totalDeaths    newDeaths    totalRecovered    newRecovered    activeCases    seriousCritical    totCases1Mpop    deaths1Mpop    totalTests    tests1Mpop    population
5    Russia    1,237,504    +11,615    21,663    +188    988,576    +6,252    227,265    2,300    8,479    148    48,337,992    331,192    145,951,488   
6    Colombia    869,808    +7,650    27,017    +173    770,812    +4,512    71,979    2,220    17,046    529    3,967,885    77,759    51,028,081   
7    Spain    865,631    +12,793    32,486    +261    N/A    N/A    N/A    1,544    18,512    695    13,689,776    292,769    46,759,706   
8    Peru    832,929    +2,930    32,914    +80    718,065    +5,177    81,950    1,268    25,168    995    3,975,007    120,112    33,094,144   
9    Argentina    824,468    +14,740    21,827    +359    660,272    +11,255    142,369    4,007    18,197    482    2,110,994    46,593    45,307,070   
10    Mexico    789,780    +3,417    81,877    +180    553,937    +3,884    153,966    2,353    6,108    633    2,007,202    15,524    129,295,487   
11    South Africa    683,242    +1,027    17,103    +87    616,857    +1,173    49,282    539    11,481    287    4,294,931    72,174    59,508,227   
12    France    634,763    +10,489    32,365    +66    99,295    +615    503,103    1,426    9,719    496    11,699,517    179,131    65,312,702   
13    UK    530,113    +14,542    42,445    +76    N/A    N/A    N/A    393    7,798    624    26,147,138    384,617    67,982,314   
14    Iran    479,825    +4,151    27,419    +227    394,800    +2,507    57,606    4,200    5,693    325    4,179,338    49,589    84,279,733   
15    Chile    473,306    +1,560    13,070    +33    445,418    +1,965    14,818    847    24,702    682    3,529,067    184,187    19,160,279   
16    Iraq    387,121    +4,172    9,531    +67    316,371    +4,213    61,219    479    9,568    236    2,395,387    59,205    40,459,293   
17    Bangladesh    371,631    +1,499    5,405    +30    284,833    +1,651    81,393    None    2,251    33    2,013,776    12,195    165,129,131   
18    Saudi Arabia    337,243    +477    4,923    +25    322,612    +557    9,708    932    9,647    141    6,775,933    193,832    34,957,825   
19    Italy    330,262    +2,676    36,030    +28    234,099    +1,418    60,133    319    5,465    596    11,944,088    197,627    60,437,566   
20    Turkey    327,557    +1,511    8,553    +55    287,599    +1,229    31,405    1,414    3,873    101    11,044,338    130,576    84,581,980   
21    Philippines    326,812    +2,072    5,865    +25    273,286    +182    47,661    1,758    2,972    53    3,946,226    35,885    109,969,812   
22    Pakistan    315,727    +467    6,523    +6    300,616    +780    8,588    516    1,422    29    3,702,607    16,677    222,023,626   
23    Indonesia    311,176    +4,056    11,374    +121    236,437    +3,844    63,365    None    1,134    41    3,551,507    12,948    274,298,026   
24    Germany    307,119    +2,462    9,635    +19    265,600    +1,900    31,884    447    3,662    115    16,999,253    202,718    83,856,524   
25    Israel    277,026    +4,717    1,797    +40    211,397    +7,042    63,832    880    30,119    195    3,783,730    411,383    9,197,590   
26    Ukraine    234,584    +4,348    4,520    +90    103,401    +2,149    126,663    177    5,373    104    2,423,031    55,496    43,661,584   
27    Canada    171,323    +2,363    9,530    +26    143,994    +1,660    17,799    148    4,529    252    7,759,301    205,104    37,831,018   
28    Netherlands    144,999    +4,528    6,482    +21    N/A    N/A    N/A    211    8,457    378    2,656,731    154,955    17,145,159   
29    Ecuador    142,056    +717    11,702    +21    120,511    None    9,843    354    8,019    661    455,122    25,692    17,714,234   
30    Romania    139,612    +2,121    5,121    +73    109,898    +1,372    24,593    608    7,271    267    2,540,222    132,287    19,202,403   
31    Morocco    137,248    +2,553    2,410    +41    115,354    +2,018    19,484    434    3,707    65    2,753,882    74,374    37,027,450   
32    Bolivia    137,107    +239    8,129    +28    98,007    +460    30,971    71    11,703    694    308,129    26,301    11,715,437   
33    Belgium    132,203    +1,968    10,078    +14    19,719    +40    102,406    195    11,394    869    3,426,621    295,315    11,603,264   
34    Qatar    126,943    +251    216    None    123,893    +229    2,834    56    45,211    77    805,365    286,831    2,807,805   
35    Panama    116,602    +683    2,440    +10    92,950    +527    21,212    116    26,911    563    514,367    118,715    4,332,796   
36    Dominican Republic    115,371    +317    2,149    +5    91,569    +627    21,653    183    10,607    198    498,081    45,792    10,877,062   
37    Kazakhstan    108,296    +60    1,746    +3    103,367    +90    3,183    221    5,749    93    2,973,489    157,856    18,836,704   
38    Kuwait    108,268    +676    632    +4    100,179    +630    7,457    139    25,253    147    764,608    178,340    4,287,362   
39    Poland    104,316    +2,236    2,717    +58    74,158    +606    27,441    263    2,757    72    3,489,641    92,232    37,835,307   
40    Egypt    103,902    +121    6,001    +11    97,449    +51    452    41    1,010    58    135,000    1,313    102,843,979   
41    Oman    102,648    +834    990    +5    91,275    +675    10,383    210    19,968    193    376,700    73,281    5,140,517   
42    UAE    100,794    +1,061    435    +6    90,556    +1,146    9,803    None    10,158    44    10,322,913    1,040,373    9,922,317   
43    Sweden    96,677    +501    5,887    +1    N/A    N/A    N/A    23    9,557    582    1,661,484    164,239    10,116,245   
44    Guatemala    94,870    +688    3,310    +8    83,480    +652    8,080    5    5,270    184    342,674    19,034    18,003,118   
45    Nepal    90,814    +1,551    563    +9    67,542    +2,340    22,709    None    3,102    19    1,099,276    37,550    29,275,375   
46    Czechia    90,022    +4,456    794    +36    48,788    +2,152    40,440    326    8,402    74    1,476,013    137,760    10,714,375   
47    Japan    86,047    +308    1,602    +3    79,071    +462    5,374    140    681    13    2,196,831    17,384    126,370,560   
48    Costa Rica    82,142    +1,013    1,004    +17    50,020    +317    31,118    214    16,085    197    245,115    48,000    5,106,602   
49    Belarus    81,090    +394    868    +6    75,376    +73    4,846    None    8,582    92    1,957,957    207,225    9,448,476   
50    Portugal    80,312    +427    2,032    +14    50,712    +258    27,568    104    7,883    199    2,711,918    266,172    10,188,579   
51    Honduras    80,020    +391    2,433    +11    29,768    +463    47,819    29    8,045    245    188,174    18,919    9,946,409   
52    Ethiopia    80,003    +566    1,238    +8    34,960    +944    43,805    282    691    11    1,312,910    11,347    115,707,583   
53    Venezuela    79,796    +679    665    +7    70,719    +887    8,412    198    2,808    23    1,969,847    69,327    28,413,910   
54    Bahrain    73,476    +360    262    +1    68,606    +673    4,608    71    42,800    153    1,498,843    873,073    1,716,745   
55    Nigeria    59,583    +118    1,113    None    51,308    +357    7,162    7    287    5    538,815    2,597    207,474,408   
56    Uzbekistan    59,343    +397    489    +4    56,058    +425    2,796    252    1,766    15    1,377,915    41,012    33,598,229   
57    Singapore    57,830    +11    27    None    57,612    +15    191    1    9,864    5    3,072,368    524,052    5,862,716   
58    Moldova    57,732    +831    1,389    +14    41,938    +471    14,405    755    14,321    345    296,908    73,649    4,031,401   
59    Switzerland    56,632    +700    2,081    +3    47,300    +1,500    7,251    39    6,531    240    1,424,477    164,268    8,671,658   
60    Armenia    53,083    +406    990    +6    44,932    +222    7,161    None    17,905    334    309,945    104,543    2,964,747   
61    Algeria    52,399    +129    1,768    None    36,763    +91    13,868    25    1,189    40    None    None    44,060,390   
62    Austria    49,819    +923    822    +4    39,790    +732    9,207    101    5,523    91    1,716,505    190,294    9,020,266   
63    Kyrgyzstan    47,799    +164    1,066    None    43,644    +123    3,089    24    7,295    163    276,522    42,200    6,552,729   
64    Lebanon    46,918    +1,261    424    +10    20,490    +247    26,004    165    6,882    62    910,877    133,617    6,817,067   
65    Ghana    46,829    None    303    None    46,060    None    466    4    1,499    10    488,427    15,633    31,243,580   
66    Paraguay    45,647    +932    966    +19    28,546    +659    16,135    693    6,379    135    293,374    40,997    7,155,930   
67    Palestine    42,432    +475    349    +10    35,599    +417    6,484    None    8,267    68    437,500    85,241    5,132,482   
68    Azerbaijan    40,931    +143    600    +2    38,713    +126    1,618    None    4,027    59    1,145,397    112,695    10,163,709   
69    Kenya    39,586    +137    743    +8    27,331    +296    11,512    None    732    14    565,336    10,453    54,082,266   
70    Afghanistan    39,486    +64    1,467    +1    32,977    +98    5,042    93    1,008    37    112,650    2,877    39,158,322   
71    Ireland    38,973    +424    1,811    +1    23,364    None    13,798    24    7,869    366    1,256,909    253,791    4,952,539   
72    Libya    38,468    +1,031    602    +6    22,410    +334    15,456    None    5,578    87    226,162    32,795    6,896,184   
73    Serbia    34,072    +120    757    +1    31,536    None    1,779    19    3,904    87    1,166,882    133,698    8,727,731   
74    Hungary    32,298    +818    853    +20    8,723    +558    22,722    37    3,346    88    771,297    79,897    9,653,647   
75    Denmark    30,379    +322    663    +4    23,655    +533    6,061    15    5,240    114    4,123,938    711,303    5,797,725   
76    El Salvador    29,634    +95    869    +4    24,525    +119    4,240    36    4,563    134    410,622    63,221    6,495,046   
77    Bosnia and Herzegovina    28,710    +261    903    +15    22,274    +242    5,533    None    8,766    276    251,160    76,685    3,275,211   
78    Australia    27,174    +25    895    +1    24,917    +25    1,362    4    1,062    35    7,819,472    305,699    25,578,966   
79    S. Korea    24,239    +75    422    None    22,083    +197    1,734    105    473    8    2,365,433    46,127    51,281,182   
80    Bulgaria    22,306    +436    862    +8    15,310    +131    6,134    57    3,217    124    552,220    79,639    6,934,044   
81    Tunisia    22,230    None    321    None    5,032    None    16,877    116    1,876    27    250,479    21,134    11,851,736   
82    Cameroon    20,924    None    420    None    19,764    None    740    30    783    16    149,000    5,577    26,718,466   
83    Greece    20,541    +399    420    +3    9,989    None    10,132    87    1,973    40    1,367,231    131,350    10,409,091   
84    Myanmar    20,033    +1,252    471    +27    5,782    +234    13,780    None    368    9    342,949    6,292    54,508,077   
85    Ivory Coast    19,903    +18    120    None    19,539    +49    244    None    750    5    167,083    6,293    26,548,935   
86    North Macedonia    19,096    +223    768    +8    15,645    +158    2,683    3    9,166    369    197,382    94,743    2,083,351   
87    Jordan    19,001    +1,537    122    +12    5,386    +94    13,493    48    1,857    12    1,330,605    130,065    10,230,283   
88    Croatia    18,084    +287    304    +4    16,192    +161    1,588    24    4,413    74    333,241    81,312    4,098,311   
89    Madagascar    16,600    +30    234    +1    15,698    +97    668    16    595    8    73,437    2,634    27,876,693   
90    Zambia    15,170    +81    335    +1    14,313    +7    522    None    819    18    167,185    9,028    18,517,682   
91    Senegal    15,141    +19    312    None    12,936    +66    1,893    7    898    19    183,892    10,908    16,858,879   
92    Norway    14,784    +180    275    None    11,190    None    3,319    4    2,721    51    1,107,929    203,939    5,432,642   
93    Albania    14,568    +158    403    +3    8,965    +140    5,200    23    5,064    140    89,527    31,119    2,876,940   
94    Slovakia    13,812    +320    55    None    5,027    +162    8,730    37    2,530    10    500,034    91,575    5,460,361   
95    Sudan    13,653    None    836    None    6,764    None    6,053    None    309    19    None    None    44,117,428   
96    Malaysia    13,504    +691    141    +4    10,427    +87    2,936    31    416    4    1,627,612    50,116    32,476,618   
97    Montenegro    12,584    +225    188    +6    8,557    +249    3,839    17    20,035    299    73,063    116,326    628,088   
98    Namibia    11,673    +19    125    None    9,611    +160    1,937    7    4,572    49    104,309    40,856    2,553,069   
99    Finland    10,929    +227    346    None    8,100    None    2,483    8    1,972    62    1,104,828    199,317    5,543,058   
100    Guinea    10,863    +63    68    +1    10,176    +15    619    24    821    5    33,676    2,546    13,225,468   
101    DRC    10,789    +11    274    None    10,239    None    276    None    120    3    None    None    90,265,509   
102    Maldives    10,621    +54    34    None    9,466    +39    1,121    12    19,558    63    150,743    277,579    543,063   
103    French Guiana    10,070    +13    69    +1    9,741    +31    260    6    33,489    229    68,082    226,412    300,700   
104    Tajikistan    10,014    +40    78    None    8,837    +43    1,099    None    1,044    8    None    None    9,593,845   
105    Mozambique    9,398    +102    67    +1    6,358    +254    2,973    None    299    2    147,458    4,684    31,482,874   
106    Georgia    9,245    +549    58    +4    4,887    +268    4,300    None    2,319    15    679,169    170,343    3,987,076   
107    Uganda    9,082    +117    84    +2    5,457    +379    3,541    None    197    2    495,696    10,749    46,113,737   
108    Luxembourg    8,979    +54    128    +1    7,793    None    1,058    1    14,282    204    862,757    1,372,333    628,679   
109    Haiti    8,838    +11    229    None    7,013    +21    1,596    None    773    20    29,115    2,545    11,439,646   
110    Gabon    8,808    None    54    None    8,135    None    619    3    3,933    24    185,889    83,005    2,239,484   
111    Zimbabwe    7,915    +17    229    +1    6,440    +16    1,246    None    530    15    160,162    10,734    14,920,470   
112    Mauritania    7,529    +6    162    None    7,208    +4    159    3    1,608    35    81,325    17,372    4,681,502   
113    Jamaica    7,109    +97    123    +3    2,674    +39    4,312    12    2,398    41    81,860    27,612    2,964,662   
114    Slovenia    6,764    +189    159    +3    4,399    +85    2,206    20    3,253    76    240,054    115,465    2,079,016   
115    Cabo Verde    6,518    +85    69    +1    5,632    +108    817    None    11,689    124    87,076    156,161    557,603   
116    Guadeloupe    6,319    +791    77    +20    2,199    None    4,043    35    15,792    192    59,202    147,952    400,143   
117    Cuba    5,883    +38    123    None    5,278    +46    482    2    519    11    656,805    57,997    11,324,732   
118    Malawi    5,796    +2    180    None    4,549    +8    1,067    4    301    9    54,566    2,833    19,258,853   
119    Angola    5,725    +195    211    +12    2,598    +7    2,916    16    173    6    85,213    2,572    33,130,301   
120    Eswatini    5,598    +19    112    None    5,169    +28    317    11    4,812    96    45,325    38,960    1,163,381   
121    Djibouti    5,423    +2    61    None    5,353    +1    9    None    5,468    62    78,533    79,181    991,821   
122    Lithuania    5,366    +81    99    +5    2,546    +49    2,721    None    1,979    37    807,983    297,958    2,711,736   
123    Nicaragua    5,264    +94    153    +2    4,225    +1,312    886    None    792    23    None    None    6,645,610   
124    Hong Kong    5,133    +8    105    None    4,875    +11    153    11    683    14    3,311,279    440,720    7,513,332   
125    Congo    5,089    None    89    None    3,887    None    1,113    None    916    16    None    None    5,553,583   
126    Equatorial Guinea    5,052    +7    83    None    4,894    +15    75    2    3,571    59    61,836    43,705    1,414,850   
127    Suriname    4,965    +11    106    None    4,766    +11    93    4    8,443    180    14,901    25,340    588,043   
128    Rwanda    4,873    +6    29    None    3,246    +20    1,598    None    374    2    507,964    38,966    13,036,099   
129    CAR    4,852    +7    62    None    1,914    None    2,876    2    1,000    13    32,596    6,718    4,851,994   
130    Trinidad and Tobago    4,846    +79    83    +1    2,951    +67    1,812    14    3,460    59    32,704    23,348    1,400,716   
131    Bahamas    4,559    +107    100    +4    2,475    +100    1,984    96    11,564    254    22,324    56,624    394,252   
132    Syria    4,457    +46    209    +2    1,183    +15    3,065    None    253    12    None    None    17,611,826   
133    Réunion    4,328    None    16    None    3,360    None    952    17    4,825    18    35,419    39,485    897,032   
134    Sri Lanka    4,252    +739    13    None    3,266    +7    973    None    198    0.6    298,501    13,924    21,437,536   
135    Aruba    4,108    +14    31    None    3,643    +31    434    12    38,432    290    33,290    311,445    106,889   
136    Mayotte    3,892    None    42    None    2,964    None    886    2    14,177    153    13,000    47,352    274,537   
137    Somalia    3,745    None    99    None    3,010    None    636    None    234    6    None    None    16,008,413   
138    Estonia    3,659    +42    67    None    2,806    +51    786    3    2,758    50    224,186    168,970    1,326,778   
139    Gambia    3,613    +19    117    +2    2,233    +7    1,263    None    1,484    48    17,690    7,267    2,434,300   
140    Thailand    3,600    +10    59    None    3,390    None    151    1    52    0.8    749,213    10,726    69,847,481   
141    Malta    3,374    +47    40    +1    2,812    +42    522    None    7,636    91    267,591    605,599    441,862   
142    Mali    3,195    +6    131    None    2,494    +12    570    None    157    6    56,701    2,779    20,402,112   
143    Guyana    3,188    None    92    +2    2,017    +45    1,079    15    4,048    117    15,265    19,382    787,578   
144    Botswana    3,172    None    18    +2    834    +124    2,320    1    1,342    8    222,045    93,922    2,364,134   
145    Iceland    3,081    +101    10    None    2,324    +24    747    4    9,013    29    292,244    854,915    341,840   
146    South Sudan    2,734    +8    50    None    1,290    None    1,394    None    243    4    12,044    1,073    11,228,796   
147    Guinea-Bissau    2,385    None    40    None    1,728    None    617    5    1,204    20    None    None    1,980,178   
148    Andorra    2,370    None    53    None    1,615    None    702    9    30,660    686    137,457    1,778,251    77,299   
149    Benin    2,357    None    41    None    1,973    None    343    None    193    3    203,831    16,699    12,205,949   
150    Sierra Leone    2,277    +8    72    None    1,710    +4    495    None    284    9    None    None    8,019,700   
151    French Polynesia    2,228    None    9    None    1,769    None    450    7    7,919    32    26,355    93,675    281,346   
152    Belize    2,204    +8    30    None    1,378    None    796    5    5,516    75    16,071    40,224    399,536   
153    Burkina Faso    2,197    +13    59    None    1,441    +21    697    None    104    3    None    None    21,052,309   
154    Latvia    2,194    +68    40    +1    1,322    +15    832    4    1,167    21    340,395    181,020    1,880,428   
155    Uruguay    2,177    +22    49    +1    1,878    +16    250    2    626    14    251,361    72,293    3,476,990   
156    Yemen    2,047    +6    593    +1    1,327    +4    127    None    68    20    None    None    29,998,431   
157    Togo    1,881    +17    49    +1    1,410    +7    422    None    226    6    96,697    11,609    8,329,538   
158    Cyprus    1,876    +29    23    +1    1,369    None    484    1    1,551    19    394,211    325,868    1,209,725   
159    New Zealand    1,858    +3    25    None    1,790    None    43    1    371    5    985,639    197,045    5,002,100   
160    Martinique    1,851    +308    22    +1    98    None    1,731    14    4,934    59    39,379    104,959    375,186   
161    Lesotho    1,683    None    39    None    926    None    718    None    784    18    19,428    9,050    2,146,816   
162    Liberia    1,354    None    82    None    1,240    +4    32    2    266    16    29,689    5,834    5,088,809   
163    Chad    1,238    +15    88    +2    1,077    +2    73    None    75    5    None    None    16,548,133   
164    Niger    1,200    None    69    None    1,115    None    16    None    49    3    26,746    1,095    24,430,774   
165    Vietnam    1,098    +1    35    None    1,023    +1    40    None    11    0.4    1,009,145    10,342    97,573,680   
166    Sao Tome and Principe    914    +1    15    None    888    None    11    None    4,150    68    5,159    23,425    220,234   
167    San Marino    732    None    42    None    680    None    10    3    21,561    1,237    7,755    228,424    33,950   
168    Diamond Princess    712    None    13    None    651    None    48    4    None    None    None    None       
169    Channel Islands    695    +9    48    None    600    None    47    2    3,988    275    123,884    710,780    174,293   
170    Turks and Caicos    695    None    6    None    656    None    33    4    17,886    154    3,504    90,177    38,857   
171    Sint Maarten    686    +7    22    None    592    +20    72    6    15,951    512    4,642    107,938    43,006   
172    Papua New Guinea    541    +1    7    None    527    None    7    None    60    0.8    25,955    2,887    8,991,763   
173    Taiwan    521    +3    7    None    485    None    29    None    22    0.3    94,734    3,976    23,828,479   
174    Burundi    514    None    1    None    472    None    41    None    43    0.08    37,522    3,131    11,982,467   
175    Tanzania    509    None    21    None    183    None    305    7    8    0.3    None    None    60,175,755   
176    Comoros    491    +4    7    None    468    +2    16    None    561    8    None    None    874,471   
177    Curaçao    476    +14    1    None    262    +20    213    2    2,898    6    8,404    51,158    164,275   
178    Faeroe Islands    475    None        None    452    +11    23    None    9,711    None    135,102    2,762,088    48,913   
179    Gibraltar    437    +5        None    368    +5    69    None    12,972    None    49,864    1,480,171    33,688   
180    Saint Martin    412    None    8    None    309    None    95    11    10,607    206    5,170    133,107    38,841   
181    Eritrea    398    None        None    358    None    40    None    112    None    None    None    3,559,491   
182    Mauritius    395    +8    10    None    357    None    28    None    310    8    253,248    199,041    1,272,341   
183    Isle of Man    345    +1    24    None    316    None    5    None    4,051    282    13,776    161,776    85,155   
184    Mongolia    315    +1        None    307    None    8    1    96    None    74,445    22,612    3,292,294   
185    Bhutan    299    +1        None    248    +11    51    None    386    None    144,498    186,719    773,881   
186    Cambodia    280    None        None    276    +1    4    None    17    None    145,448    8,668    16,780,580   
187    Monaco    224    +1    2    None    198    +5    24    1    5,697    51    51,953    1,321,388    39,317   
188    Cayman Islands    213    None    1    None    210    None    2    None    3,231    15    40,092    608,118    65,928   
189    Barbados    200    None    7    None    182    None    11    None    696    24    24,849    86,440    287,471   
190    Bermuda    181    None    9    None    170    None    2    None    2,909    145    67,860    1,090,734    62,215   
191    Seychelles    148    +2        None    143    None    5    None    1,502    None    5,200    52,786    98,511   
192    Brunei    146    None    3    None    143    +1    0    None    333    7    60,317    137,521    438,602   
193    Caribbean Netherlands    141    +17    2    None    67    +21    72    None    5,364    76    2,796    106,360    26,288   
194    Liechtenstein    130    +3    1    None    116    None    13    None    3,407    26    900    23,586    38,158   
195    Antigua and Barbuda    107    None    3    None    96    None    8    None    1,090    31    2,958    30,138    98,147   
196    British Virgin Islands    71    None    1    None    69    +3    1    2    2,344    33    5,161    170,414    30,285   
197    St. Vincent Grenadines    64    None        None    64    None    0    None    576    None    5,386    48,507    111,035   
198    St. Barth    62    None        None    37    None    25    None    6,272    None    2,668    269,904    9,885   
199    Macao    46    None        None    46    None    0    None    71    None    4,238    6,503    651,693   
200    Fiji    32    None    2    None    28    None    2    1    36    2    10,385    11,562    898,194   
201    Dominica    31    None        None    24    None    7    None    430    None    2,612    36,261    72,034   
202    Timor-Leste    28    None        None    28    None    0    None    21    None    8,073    6,092    1,325,073   
203    New Caledonia    27    None        None    27    None    0    None    94    None    14,585    50,955    286,234   
204    Saint Lucia    27    None        None    27    None    0    None    147    None    8,439    45,901    183,854   
205    Grenada    24    None        None    24    None    0    None    213    None    6,252    55,492    112,664   
206    Laos    23    None        None    22    None    1    None    3    None    55,833    7,645    7,303,642   
207    Saint Kitts and Nevis    19    None        None    17    None    2    None    356    None    2,455    46,060    53,300   
208    Saint Pierre Miquelon    16    None        None    6    None    10    None    2,765    None    1,967    339,959    5,786   
209    Greenland    14    None        None    14    None    0    None    246    None    8,254    145,325    56,797   
210    Montserrat    13    None    1    None    12    None    0    None    2,604    200    483    96,735    4,993   
211    Falkland Islands    13    None        None    13    None    0    None    3,708    None    2,261    644,894    3,506   
212    Vatican City    12    None        None    12    None    0    None    14,963    None    None    None    802   
213    Western Sahara    10    None    1    None    8    None    1    None    17    2    None    None    601,177   
214    MS Zaandam    9    None    2    None    None    None    7    None    None    None    None    None       
215    Anguilla    3    None        None    3    None    0    None    199    None    1,020    67,824    15,039   
216    Solomon Islands    1    None        None    None    None    1    None    1    None    None    None    691,287   

